model,pair_id,shared_eligible,event_type,condition,waveform_sha256,ignore_correct,use_correct,ignore_prediction,use_prediction,failure_stage,ignore_valid_selection,use_event_selected,ignore_target_coverage
7b,dev-esc50-0045,True,door_wood_knock,oracle_prompt_only,605dc4029fba2085b36423ab1a3f2e2c8d872d8de0133cfa645da03e21168e62,True,True,A,B,,True,True,1.0
7b,dev-esc50-0046,False,clock_alarm,oracle_prompt_only,f3186b88dee804da9201076766c15fbeceb1999e0a1fe92354c047a7cf299d9c,True,True,A,A,,True,True,1.0
7b,dev-esc50-0048,False,dog,oracle_prompt_only,9a23409c1a0ea2435e83e7ac63354a8f7bc661d536c997bbf1ee78f441f252b6,False,True,A,B,,True,True,1.0
7b,dev-esc50-0049,True,cow,oracle_prompt_only,aa11a756c23accd87cb1a531c23e04a59f27c2fd669f6557c0a0a0f872bd498a,True,True,D,B,,True,True,1.0
7b,dev-esc50-0053,False,cow,oracle_prompt_only,8242ea8d329d9b3e7dbbc1e5c5cfa7bf7adb94a00003882a07c76e5f24ac9725,True,True,B,A,,True,True,1.0
7b,dev-esc50-0055,True,airplane,oracle_prompt_only,111d4475970d0a01c7d8c7ad53a4c1d68de07980322f596878fb0e394dd683a2,True,True,B,D,,True,True,1.0
7b,dev-esc50-0057,False,thunderstorm,oracle_prompt_only,8173dce80f8494bc260e095aec8c3f32cd91e8d8060183bd1901312fde032923,True,True,A,A,,True,True,1.0
7b,dev-esc50-0058,False,thunderstorm,oracle_prompt_only,a133a5ab56d327d45bc0ba3bab500380a9a0cbfee650287ef472ed93c1ec8334,True,True,A,A,,True,True,1.0
7b,dev-esc50-0059,False,sheep,oracle_prompt_only,8c946a89b3f166e8f5970744fc53ea2e622bce64bff7199e540fbb4182944b64,True,True,D,D,,True,True,1.0
7b,dev-esc50-0061,False,footsteps,oracle_prompt_only,089b6df15ac8110dab024a281130e7691403bda27cf1d3b1b74d6846dd737a42,True,True,A,D,,True,True,1.0
7b,dev-esc50-0062,True,thunderstorm,oracle_prompt_only,a21aa2c9f7131976037c511a02f8420dafd32ccd07cccf9125349c68b4a4d0ee,True,True,D,B,,True,True,1.0
7b,dev-esc50-0066,False,frog,oracle_prompt_only,3ab712ff3bae8e9c5de69c81869000ec391e970ec39f71fec4fa129178eaebc8,True,True,C,B,,True,True,1.0
7b,dev-esc50-0067,True,glass_breaking,oracle_prompt_only,d8308f14525556839e1a641c6ad33f0394ebf1a7081e43ef2018e2520158bba3,True,True,D,C,,True,True,1.0
7b,dev-esc50-0068,True,thunderstorm,oracle_prompt_only,1aa3bd4197e6feb5f37350b8903ad6c137b44bdbfef036b58d97de11ac560f11,True,True,A,C,,True,True,1.0
7b,dev-esc50-0069,False,car_horn,oracle_prompt_only,9e4d1db58a242adac5c2c8cc546ebe4905f25334201c3b50ede70de13928b323,True,True,D,B,,True,True,1.0
7b,dev-esc50-0071,False,glass_breaking,oracle_prompt_only,6ca4130ef03ea708721a3f1b985213737b9f6fdc83b6605397739a6c832059f6,True,True,B,B,,True,True,1.0
7b,dev-esc50-0072,False,frog,oracle_prompt_only,6a4b614a38403a2a0eb965969c9b0b41fc68a8983fb81d9d33bd307c32a5b50a,False,True,B,C,,True,True,1.0
7b,dev-esc50-0073,True,footsteps,oracle_prompt_only,67fca08ed38ee7c16c869a92812d95bb2201cdd716ff2aaf2208499a56af0f1f,True,True,C,B,,True,True,1.0
7b,dev-esc50-0074,False,crow,oracle_prompt_only,e518c0007851d3c4afa8392672f94f514f9048c433964e5b05d8446d6344e12d,True,True,B,A,,True,True,1.0
7b,dev-esc50-0075,False,cat,oracle_prompt_only,6e22d6b090991226ffc62cae9a0226de9f46988d464212887e6fa525c677c88d,True,True,B,D,,True,True,1.0
7b,dev-esc50-0076,False,pig,oracle_prompt_only,56b466d8f1a86ac3632d68cef22f248630b117c50e8f757100afd393f40cfd87,True,True,A,C,,True,True,1.0
7b,dev-esc50-0077,True,thunderstorm,oracle_prompt_only,207562b965e51145aa11cb3c14edb4d7703bc5c6878287b52f0c443e928c92de,True,False,B,B,,True,True,1.0
7b,dev-esc50-0078,False,rain,oracle_prompt_only,ba131e9aac12deaf16ce09bbf56308c28bebfc0422d2b15e365bc7817000e3a8,True,True,A,D,,True,True,1.0
7b,dev-esc50-0079,True,car_horn,oracle_prompt_only,c19fc60bf65f96367d299bd7cd5ba00e2cdc96d1555489f0324385ba3d0e5976,True,True,B,B,,True,True,1.0
7b,dev-esc50-0080,True,frog,oracle_prompt_only,d4cf32b5cebe89bb46922d1e6e6af49979594cedd0f69b29bb04d8123de0b474,True,True,B,A,,True,True,1.0
7b,dev-esc50-0081,True,cow,oracle_prompt_only,d02900eff2669f44e8f816d1cf14cfbc4c3beb885b019f0b91bd3e0bb10cab2d,True,True,D,C,,True,True,1.0
7b,dev-esc50-0084,False,glass_breaking,oracle_prompt_only,ca28c065005c90e7b563b47920b8a6df0da18c0ad7896a4feab751bc85e8445a,False,True,D,C,,True,True,1.0
7b,dev-esc50-0088,True,glass_breaking,oracle_prompt_only,939c41a64f103ccdad5ab43313ee4ea90453a8caba293fb365fe8890814761c8,True,True,D,D,,True,True,1.0
7b,dev-esc50-0090,True,glass_breaking,oracle_prompt_only,5c04f188728b2269e506671a0c773eb76ca6ceed09584d12769adca3cb4e94b7,False,True,B,C,,True,True,1.0
7b,dev-esc50-0091,True,frog,oracle_prompt_only,e090ff48d87902a44ac7ee7df6e4bf1055f221722de47de0a72c6a2825b146b0,True,True,D,A,,True,True,1.0
7b,dev-esc50-0094,True,rooster,oracle_prompt_only,0f3f0fc1a109e93b14511bb764cda71483945dd4cc7ec209a3c2c542def337f0,True,True,B,D,,True,True,1.0
7b,dev-esc50-0095,False,train,oracle_prompt_only,cbce6f742c9470f63059695a95e1efb757dd2234ab72db45c67fe67b12ad5bfa,True,True,C,C,,True,True,1.0
7b,dev-esc50-0101,True,car_horn,oracle_prompt_only,df47112e7d15dbdcf701f5227dda5b929920adef775a4ea8ffddbb3343d3ce16,True,True,A,D,,True,True,1.0
7b,dev-esc50-0102,True,crow,oracle_prompt_only,cc82282bd2f815ef692fc986c45faedb326a9ca91b76f8bb7957a5bc7587a2e7,True,True,C,B,,True,True,1.0
7b,dev-esc50-0105,True,glass_breaking,oracle_prompt_only,92df249ffe9c16c94af83411c189ec516c07b2ea13f4e83b0c1a3bb883284234,True,True,B,B,,True,True,1.0
7b,dev-esc50-0108,True,airplane,oracle_prompt_only,ad603690bc731a36b1a025112b0ffcaf7a299c0c349f9ed9f0b4cf65cb95b1aa,True,True,B,D,,True,True,1.0
7b,dev-esc50-0110,True,rooster,oracle_prompt_only,14ec88503fbf632836ee6b7bdfcf871f69c6c842ac5c0abb7f0f3f4d2bc4aec8,True,True,C,A,,True,True,1.0
7b,dev-esc50-0111,True,cow,oracle_prompt_only,7df8d415cf747c4560ae4801ee0ede8d8aa0ad8d5985a72e255afcf6f08d427f,True,True,D,D,,True,True,1.0
7b,dev-esc50-0113,True,car_horn,oracle_prompt_only,b8725859b236e77c5a23a45ed084ba5f6eeadd4f482a37f9c4945be0f5b172e0,True,False,B,B,,True,True,1.0
7b,dev-esc50-0114,True,crying_baby,oracle_prompt_only,0531fc37e4af8ccec011aa4f9ccb7a171d00f5ea8589ce75e66b549fdbdd3956,True,True,D,A,,True,True,1.0
7b,dev-esc50-0115,True,rooster,oracle_prompt_only,96411d23691206bf4aaa1a72c22cb5b3152e9401ac38728b964e689bde859c1d,True,True,A,C,,True,True,1.0
7b,dev-esc50-0116,True,frog,oracle_prompt_only,609e24769feb5c52d015a61bb0d937be5b806e3e230ccafa7c4a4d7b6b83736c,True,True,B,B,,True,True,1.0
7b,dev-esc50-0118,True,train,oracle_prompt_only,4e50b13290fa3810306fdb409b6079cb54b01603a6c3320688675b6631b5d8b5,True,True,B,A,,True,True,1.0
7b,dev-esc50-0122,True,sheep,oracle_prompt_only,4532af21db7570aa319a20efdb667676035350f3c8150f7f4c30604d2b078ac3,True,True,D,D,,True,True,1.0
7b,dev-esc50-0123,True,footsteps,oracle_prompt_only,322223e7b1f6c75ab2066f43d35677da9586a3aded50cb18c1b22e7be0a34aa8,True,True,A,A,,True,True,1.0
7b,dev-esc50-0125,True,crow,oracle_prompt_only,b143c6a95fa38d711e378442be8e081b32e4b388f9de64763f93a9d40311ae03,True,True,D,A,,True,True,1.0
7b,dev-esc50-0126,True,clock_alarm,oracle_prompt_only,6b9ac0400f2ad4fb1809ad44b2f2c9f2ee293d552b2dec2e4871abbd34e8192b,True,True,D,B,,True,True,1.0
7b,dev-esc50-0127,True,footsteps,oracle_prompt_only,90f2e075bfaf901c2dee5e4efb8051d2adafc09962ee456066a96e98f9a54583,True,True,B,B,,True,True,1.0
7b,dev-esc50-0128,True,rain,oracle_prompt_only,f9dfae017f4c6bcec6bdb4271ee79e32e8051eba471667b9d7bacc1e0a579e0a,True,True,A,D,,True,True,1.0
7b,dev-esc50-0129,True,footsteps,oracle_prompt_only,62a4c4cab7f70d189145afacee782d2547434e7cb4a3545cf00ecc0f8bd5afa6,True,True,B,D,,True,True,1.0
7b,dev-esc50-0130,True,door_wood_knock,oracle_prompt_only,6f06df8948f0d128617804a1727178de158a0a813606ca5f38c2c753b139d44a,True,True,C,B,,True,True,1.0
7b,dev-esc50-0131,True,fireworks,oracle_prompt_only,a2d11b8859a6a475ac4401edb49d80f3c6097dc957211f1c15a8179aef519599,True,True,D,D,,True,True,1.0
7b,dev-esc50-0133,False,crying_baby,oracle_prompt_only,6ede00b55e5540af2b92ae6d98e36c1ad23a1f25af2b29b9677328b098c57c6c,True,True,C,C,,True,True,1.0
7b,dev-esc50-0134,True,airplane,oracle_prompt_only,4b6658a3ee0d717109ec83872dc5d7ac638cd9d90cc75032d3563165b32a7357,True,True,B,C,,True,True,1.0
7b,dev-esc50-0136,True,frog,oracle_prompt_only,e42d38380617f174766c7a688858ec22bb8768bdfe996e36e309c7053daa601d,True,True,B,D,,True,True,1.0
7b,dev-esc50-0137,True,pig,oracle_prompt_only,3c9d65fe65d47b669671098796466786fa42c308bdf06e1347023a925195f616,True,True,D,B,,True,True,1.0
7b,dev-esc50-0138,False,sheep,oracle_prompt_only,eae87f192959dc85e6181a4372b06d76693dfa51c6a80f971fdda315fd1df04a,True,True,B,B,,True,True,1.0
7b,dev-esc50-0139,True,cat,oracle_prompt_only,2497dd2032d4d0841ed4478b308687797dc2c6251630eaa02712dc660559792c,True,True,A,B,,True,True,1.0
7b,dev-esc50-0143,False,dog,oracle_prompt_only,c017e31042d38ff90e6b7e2ebfebbe81ce74e1d1c482762c07b44c62a0470e4b,True,True,D,B,,True,True,1.0
7b,dev-esc50-0144,True,train,oracle_prompt_only,1470dff153d11555f130257569e024fa0436b3bcb3c522c43059a928508f570a,True,True,A,D,,True,True,1.0
7b,dev-esc50-0145,True,dog,oracle_prompt_only,93e71f9679a4f6d4d29059b9876358eff8cb0307a07e4cd885d783edad523b47,True,True,C,C,,True,True,1.0
7b,dev-esc50-0146,True,cat,oracle_prompt_only,c38e308a611ffa4e33095b67b995b73c635e996a7890770a96f7a622f16ab2bb,True,True,A,D,,True,True,1.0
7b,dev-esc50-0147,True,dog,oracle_prompt_only,638eb2509169de36c0766b551781139a496e5a74bf56e541808380b857dd5a6a,True,True,A,C,,True,True,1.0
7b,dev-esc50-0149,True,sheep,oracle_prompt_only,e217b42e11bacfe0074dcff0ebda5ffcfa32f494d4ebb0d12659713abba757c0,False,True,D,C,,True,True,1.0
7b,dev-esc50-0150,False,footsteps,oracle_prompt_only,5baaf51a608eca06b7a5bfd88c6a163f762f5540bbd8a683cf6eb0eeef43467c,False,True,B,B,,True,True,1.0
7b,dev-esc50-0152,False,clock_alarm,oracle_prompt_only,8bd2819e91988085b18d1a74246f880297f2454c109839b8db8c6589896b53fd,True,True,B,A,,True,True,1.0
7b,dev-esc50-0153,False,footsteps,oracle_prompt_only,141936209d38bf11700fb64d4bd309fe99e0e72bdc49114da2a988705ef964f1,True,True,D,B,,True,True,1.0
7b,dev-esc50-0154,True,cat,oracle_prompt_only,ed9ee0cafa5f0839a914fba3edf5b8b0aae37aa10b9b080bd269b3088091d738,True,True,B,A,,True,True,1.0
7b,dev-esc50-0156,True,dog,oracle_prompt_only,cdd921834eea6f9d8fcab695b125d3ce5d9b04a00b00ebb96263361987e8ab66,True,True,B,A,,True,True,1.0
7b,dev-esc50-0157,True,siren,oracle_prompt_only,31bdead7bd55b06643714eb6c42d95b11c7c7bfb25c473a47df215456ad9f112,True,True,B,A,,True,True,1.0
7b,dev-esc50-0158,True,frog,oracle_prompt_only,c314a542ad07dbfba191837a87ef6d340402ffd3fb96a9ce1812b62ac5abccf8,True,True,A,B,,True,True,1.0
7b,dev-esc50-0160,True,car_horn,oracle_prompt_only,e4ad3868549e9640b29a8ea01411b71b566f5f7546a0575a3bb1c8765f5a9a58,True,True,A,C,,True,True,1.0
7b,dev-esc50-0162,False,cat,oracle_prompt_only,744925590cd55d5d6d070d6fa9c9550c85e675f071298da134bf31387499d8ac,True,True,A,B,,True,True,1.0
7b,dev-esc50-0163,False,glass_breaking,oracle_prompt_only,f697ac090bc50d9949e67fa278c427bbcd8e133cb1bf2a10125514a51839c1c0,True,True,A,B,,True,True,1.0
7b,dev-esc50-0164,True,siren,oracle_prompt_only,32cd7450628d21099f34ff4b5a5785ef1ebed2fc199ceab27378b938ff0f8f3c,True,True,C,B,,True,True,1.0
7b,dev-esc50-0166,True,frog,oracle_prompt_only,1f4203186ad16e6668233f0472db43681728a64513921d7a9061e60066d417f6,True,True,D,C,,True,True,1.0
7b,dev-esc50-0167,False,crow,oracle_prompt_only,7808075d7715b6a022d6e2c8e947d0dca4c695c1e10ed73c44ca791899709098,True,True,C,C,,True,True,1.0
7b,dev-esc50-0171,False,door_wood_knock,oracle_prompt_only,feb68aedb9511110f389829b10528f0818307463f91e42a059e06d21d2b60745,True,True,A,D,,True,True,1.0
7b,dev-esc50-0172,False,glass_breaking,oracle_prompt_only,650316b6735853fe6044fbdf239da62b927580fe430949eae0d74200a2d17c9e,True,True,B,D,,True,True,1.0
7b,dev-esc50-0173,True,siren,oracle_prompt_only,e151399d3d17bc96e144ac32fbea8a54d5d4d8f219d57bf2b8bde3933b54f1dc,True,True,D,B,,True,True,1.0
7b,dev-esc50-0174,True,train,oracle_prompt_only,aa60151700f9de57c85d67e10b0ee585fb5087f9c1e0d0672a511d0fae372fa5,True,True,D,B,,True,True,1.0
7b,dev-esc50-0175,True,pig,oracle_prompt_only,d9156672422b7be9099769774287369559c86bbda10a833b0d1eb8e4ae508181,True,True,D,B,,True,True,1.0
7b,dev-esc50-0176,True,thunderstorm,oracle_prompt_only,1f25d7158a74edf7aac6e212e7169f6fc36ef1d5b9611fee51c7ea1349f503cd,True,True,A,A,,True,True,1.0
7b,dev-esc50-0177,True,thunderstorm,oracle_prompt_only,4aacb888b5adafc4730a30001bcb45275b0a63569f75e598015fb89f69e8c9fa,True,True,B,A,,True,True,1.0
7b,dev-esc50-0180,True,frog,oracle_prompt_only,7361d5500fc98de1d2bb9308da2504e4f33c87d37b77b6f381e1a98c6ce0e4a8,True,True,B,A,,True,True,1.0
7b,dev-esc50-0183,True,footsteps,oracle_prompt_only,12b7dba9ced63956831d80920b305c39de172d92982fb29b1bf42e006241f2e1,True,True,B,A,,True,True,1.0
7b,dev-esc50-0186,True,car_horn,oracle_prompt_only,4260a0fe48940328190416d63b654f4e1c3a5ac8bd42a894e65b403270ab6302,True,True,C,B,,True,True,1.0
7b,dev-esc50-0188,True,clock_alarm,oracle_prompt_only,b517cc28f5690df343532acda0c87cfe568788305cb63472c0a35b22c82d3225,True,True,D,B,,True,True,1.0
7b,dev-esc50-0189,True,cow,oracle_prompt_only,57e666155ffc193e4087b7e08dcb61e5f2198e8d9b80393a8789a545b712acef,True,True,B,D,,True,True,1.0
7b,dev-esc50-0190,False,fireworks,oracle_prompt_only,91e95b644f60efb6a4aaa88d76c142ba825e9cb7ed15b884c2e0bf4059294a70,True,True,B,C,,True,True,1.0
7b,dev-esc50-0191,True,dog,oracle_prompt_only,21ca8b4a1e86a34b618e7cfe9a15a4475509a73452aea630171b5baadde9daf6,True,True,A,A,,True,True,1.0
7b,dev-esc50-0192,True,clock_alarm,oracle_prompt_only,59d2bb59f2e51aec66c7b378afa7d829665aa119c769180d05b477543f9b432b,True,True,A,A,,True,True,1.0
7b,dev-esc50-0193,False,rooster,oracle_prompt_only,d09fdf092a4182d067d004e49c8259153ba73c43684792feac2cf2d08dd42006,False,True,A,D,,True,True,1.0
7b,dev-esc50-0194,False,rain,oracle_prompt_only,4fd147218d145439fbf82948b82450868449867d6b24badef4f23d10b897b84a,True,True,B,D,,True,True,1.0
7b,dev-esc50-0200,True,thunderstorm,oracle_prompt_only,7043fe5f708a436e3566596d675a169e576fa0774c1a88c33e00f4cc18d5fdd1,True,True,B,A,,True,True,1.0
7b,dev-esc50-0203,False,footsteps,oracle_prompt_only,3821a0f76706b6ca2bc3243b07e9eea1c3a99c5cd3fc2a72c415f71109d00815,False,True,B,B,,True,True,1.0
7b,dev-esc50-0207,True,thunderstorm,oracle_prompt_only,a4f1807e6cb82457569a7a99566ccf580111b2df8559a6f2d8cf027f517c147c,True,True,C,A,,True,True,1.0
7b,dev-esc50-0209,False,airplane,oracle_prompt_only,3da15efc6bb6be399eb58e5e1743e3eb527a20bcb5d1b70b737ffc0ba08873ad,True,True,B,A,,True,True,1.0
7b,dev-esc50-0212,True,dog,oracle_prompt_only,be92ea8291bcae6d11eab75a75db8ee9ff6fbea9354b62760cfb9af1c962c292,True,True,D,A,,True,True,1.0
7b,dev-esc50-0213,True,glass_breaking,oracle_prompt_only,1d160edf6bd29550dacb4d90b5d39dde687a8951a0de2924946ae6bb2ee44d17,True,True,C,B,,True,True,1.0
7b,dev-esc50-0216,False,car_horn,oracle_prompt_only,36e258600c5d9990bffb9267389a2806803a1be131cb008c30ea2ef5636b03fd,True,True,B,B,,True,True,1.0
7b,dev-esc50-0217,False,glass_breaking,oracle_prompt_only,b81ac389a4d0949512affceeaa25069ae672918dbcbb8fab4d02c9db7dfbb171,True,True,A,D,,True,True,1.0
7b,dev-esc50-0219,True,sheep,oracle_prompt_only,24f49bfccec6c22a8dcf76a29e4712beef9a3c9bca2d5c4dc1ff752b67a48ec6,True,True,D,C,,True,True,1.0
7b,dev-esc50-0221,True,sheep,oracle_prompt_only,931e47058308c2710c69acbbb32a4d87d9581ec2c724acdbe3a6acbae7ae9cf4,False,True,B,C,,True,True,1.0
7b,dev-esc50-0222,True,airplane,oracle_prompt_only,097e10ce3bdd3b7d5c3fbcfde9668c9b2ad07aea1e29078cce82eb2d443d9dc6,True,True,A,B,,True,True,1.0
7b,dev-esc50-0224,False,car_horn,oracle_prompt_only,cc69a115cfb6477fd7676127f86a90f40daf454da33801814639c496c1857022,True,True,D,C,,True,True,1.0
7b,dev-esc50-0230,True,cat,oracle_prompt_only,7d8978baac9329ec065c638b00ab9bf97aef70e8dc75d23917a0e0de943c2c89,True,True,D,B,,True,True,1.0
7b,dev-esc50-0231,False,fireworks,oracle_prompt_only,cdc4e0d5ae3c8ff962742fc029152e8a2de06dae86a593f254fa2d4ea61ab15f,True,True,B,C,,True,True,1.0
7b,dev-esc50-0233,True,door_wood_knock,oracle_prompt_only,e56d608b73ca66733e94def000204743b0545c2a15b9de4c4154a8b89ce44839,True,True,A,D,,True,True,1.0
7b,dev-esc50-0234,True,siren,oracle_prompt_only,732ba6d31f82cda56323f48504e7af1682b89c96c147f8761c067fa9c449f446,True,True,A,A,,True,True,1.0
7b,dev-esc50-0238,True,car_horn,oracle_prompt_only,08d962114059e0ddcbdf7e31e7382c663532c21dcf0394ba29ebcbdf7a0cab56,True,True,A,C,,True,True,1.0
7b,dev-esc50-0241,True,clock_alarm,oracle_prompt_only,5799ac9ab9e1967aecf0e17bd2de16bf116e37afadfb40a323a398d292f45bbd,True,True,C,A,,True,True,1.0
7b,dev-esc50-0242,False,fireworks,oracle_prompt_only,d4dd282097a25307f76de7a5f7c00847b0401836bd7d1be0f1e1a06cb37dd101,True,True,B,D,,True,True,1.0
7b,dev-esc50-0243,True,crying_baby,oracle_prompt_only,26deef24311e8213bef31107697acaa9b4bba681f947dbc6a2723437b705aa94,True,True,D,A,,True,True,1.0
7b,dev-esc50-0247,False,car_horn,oracle_prompt_only,9714836f05ad6202a09e31efcb9ef133dc875ebffc49104e43cec2c3bfae920a,True,True,B,D,,True,True,1.0
7b,dev-esc50-0249,True,cow,oracle_prompt_only,363369a9b8f760bbbc84baf5fe44432cb898ad9d0096bfe171e3e3299c732ebb,True,True,D,A,,True,True,1.0
7b,dev-esc50-0251,False,door_wood_knock,oracle_prompt_only,b546847ec606b844227778e471da805a078a9fb370c6cda9162b1f41dfab873d,True,True,B,D,,True,True,1.0
7b,dev-esc50-0252,True,crow,oracle_prompt_only,931bd5661895929ba71ca491c06465eb60a6e55a3c7290689ed00764d3617834,True,True,C,A,,True,True,1.0
7b,dev-esc50-0253,False,rain,oracle_prompt_only,1f65b520ba2f068021a6fcde8c3ccc5d6b3a1b7e6a20495b2994462c61d467ea,True,False,B,C,,True,True,1.0
7b,dev-esc50-0254,True,clock_alarm,oracle_prompt_only,8cc54a093d209c1bb935ef80473c7c4c8e1e3c7dc8dd1c4eeb406620f8031bbe,True,True,A,A,,True,True,1.0
7b,dev-esc50-0255,True,footsteps,oracle_prompt_only,a85a2fa006c213ea8f481f8c2525cbb2f01d4126158ead6ce0e8564f570e0df7,True,True,A,D,,True,True,1.0
7b,dev-esc50-0257,False,rain,oracle_prompt_only,4ff6210f6f523455422d84d9922037feeb376b2a25b49ea3d4ca520c1af8825e,True,True,B,C,,True,True,1.0
7b,dev-esc50-0258,True,crying_baby,oracle_prompt_only,deef8ac5a222eae072836c522287f3b5e83cb0630c65626cff8f69deb60fe034,True,True,D,A,,True,True,1.0
7b,dev-esc50-0261,True,door_wood_knock,oracle_prompt_only,e97385031e64abef3fef4b624cc7722f9b271dcea6e513b72decb0b9fa8c881c,True,True,C,A,,True,True,1.0
7b,dev-esc50-0264,True,siren,oracle_prompt_only,f01a4b14f39c47575b9b41c41f0da9fc2bc12961a09bd79d60456283587745db,True,True,B,A,,True,True,1.0
7b,dev-esc50-0266,True,door_wood_knock,oracle_prompt_only,f8071619406948838777048e2e52d43e337a0c5fc4cafa51589edfbefd85fe58,True,True,B,B,,True,True,1.0
7b,dev-esc50-0269,True,cow,oracle_prompt_only,622e0db6d32afde0d899be500fc0f4c8518abe942bfadaf4bbfbd4b5803a6a47,True,True,C,B,,True,True,1.0
7b,dev-esc50-0270,True,footsteps,oracle_prompt_only,33d999107d7cbdc27f99f3a3ce8231a39daebe414c2fe16e93a1d987a340f3d3,True,True,B,C,,True,True,1.0
7b,dev-esc50-0273,False,train,oracle_prompt_only,94f7d0e45f7267ddab3efdfb2aed2142c7e42a6c1cf61de1595181a1cc2e9df0,False,False,B,B,,True,True,1.0
7b,dev-esc50-0274,False,rooster,oracle_prompt_only,190f50148a21465672a3371688c65369f15213c14ef28d9e0d00e18e58ca05d4,True,True,D,D,,True,True,1.0
7b,dev-esc50-0275,True,cat,oracle_prompt_only,39d2f894b55d8b5d8aef7dbdd6c8f05af73dbae82f93d9a05f206a41fd28de40,True,True,A,C,,True,True,1.0
7b,dev-esc50-0276,True,door_wood_knock,oracle_prompt_only,1b38046a525a8bb284d1035a705766ae3114794365fa8dc338e75d1fd33b3466,True,True,B,C,,True,True,1.0
7b,dev-esc50-0280,True,airplane,oracle_prompt_only,64fef354784950ea7952757224bb3d276989ffa7c962d88cf4d03b1a62bf48a8,True,True,A,A,,True,True,1.0
7b,dev-esc50-0281,True,train,oracle_prompt_only,398538eecc9fb12725e2de8fb7ce6258b3da1a3a4347a5e5d57e7ce3d8f6104b,True,True,A,B,,True,True,1.0
7b,dev-esc50-0282,True,crow,oracle_prompt_only,603ddf0ed9cd14143e1cb23aa41516387040daf29622f19969c9717fdc28f076,True,True,C,A,,True,True,1.0
7b,dev-esc50-0284,True,cat,oracle_prompt_only,85ec8aa5c0bb599c05b9678a43559baf1673de6795a052040232b8faa725eff6,True,True,A,B,,True,True,1.0
7b,dev-esc50-0287,True,cat,oracle_prompt_only,467baaadb314ae01779355f8fd47d7d46f8097f04430afdd4282dc857d84178d,True,True,B,D,,True,True,1.0
7b,dev-esc50-0292,False,cow,oracle_prompt_only,977d074dc7ce4dea0ed02686340d8a32d9a8c0468135efb89e7089440caf75f0,True,True,A,B,,True,True,1.0
7b,dev-esc50-0295,False,frog,oracle_prompt_only,f4d8715e6aa2a14dbfdc6425d6b08a8f638accf945476675a73ea571ac030f4b,True,True,B,B,,True,True,1.0
7b,dev-esc50-0297,True,rain,oracle_prompt_only,e29023abb7798f0e0a9c86b37de39ca0383039873e736da4e9d733b83da1efea,True,True,D,C,,True,True,1.0
7b,dev-esc50-0299,False,crow,oracle_prompt_only,edaf80d895e97c4c9e584e63497a908ad4e0cfb8f4c90a56f7867f8edc0d04a8,False,True,B,A,,True,True,1.0
7b,dev-esc50-0300,True,airplane,oracle_prompt_only,fb0232a485f1d7fdd830a954848618080907e8d869df195173452511d3991aef,True,True,A,C,,True,True,1.0
7b,dev-esc50-0303,True,cow,oracle_prompt_only,a57a8a62860a08ab82823228ca624a01b7873a38fcb6a8d3de68f87f4c26d70c,True,True,A,A,,True,True,1.0
7b,dev-esc50-0304,True,crow,oracle_prompt_only,62a64e3b5ca9417dd915a72219e2f159d1d12246f2d00b8b3a504a9660706b11,True,True,D,D,,True,True,1.0
7b,dev-esc50-0305,False,car_horn,oracle_prompt_only,1de612b2fda10e564ab63dbf3aa620a078aaf921a92a609fc6992f4d5f20665d,False,True,A,D,,True,True,1.0
7b,dev-esc50-0306,True,glass_breaking,oracle_prompt_only,bdaf8b574abaff3ee30f244b6d17db0a02fd7b6ae2535f1e969bd4a32e3d62ab,True,True,B,D,,True,True,1.0
7b,dev-esc50-0309,False,cow,oracle_prompt_only,4ea81bdf8ffc6e135473b6dec4dea05186c4e4dd4fe223084219ed6a9fcb5b9f,True,True,A,B,,True,True,1.0
7b,dev-esc50-0314,False,clock_alarm,oracle_prompt_only,220f0c054dba33821e13c6113e2f01829d7e41d78a78c464e30944078dcde42b,False,True,B,C,,True,True,1.0
7b,dev-esc50-0315,True,sheep,oracle_prompt_only,f691e810e549504a7113ceb5376eed932cb2fb2dc4f025742023cc4f1e2cc3a4,True,True,D,A,,True,True,1.0
7b,dev-esc50-0316,True,crow,oracle_prompt_only,b4c71324835f196ca78a65ef4b7986b68f8a209ab4fba6f3792ba01413f6500f,True,True,D,A,,True,True,1.0
7b,dev-esc50-0320,False,siren,oracle_prompt_only,285a3acf671b0f5812fe5b0f8d092585cf61c49f86900f1ad1933e04b6bc3438,True,True,A,A,,True,True,1.0
7b,dev-esc50-0322,False,cat,oracle_prompt_only,f582e53378758d5eb7e466fd1c309ec8b6301ac103e25790f570d4672cf74756,True,True,D,A,,True,True,1.0
7b,dev-esc50-0325,True,pig,oracle_prompt_only,bcc45b97a77d93805c5825569ca6e17f02b084f6146d0b1251e4e43b4670b8c7,True,True,C,A,,True,True,1.0
7b,dev-esc50-0326,False,crying_baby,oracle_prompt_only,fc49c16f0900b8447288daca654b9df38cf2474388e0155bd95ed917947d0dce,False,True,B,B,,True,True,1.0
7b,dev-esc50-0327,True,crow,oracle_prompt_only,f879b875448f290fe2954d5fd087c7b80666e53f60d525156889b12af88274f5,True,True,D,C,,True,True,1.0
7b,dev-esc50-0328,False,pig,oracle_prompt_only,b3e833a04d244931c79ed7095901fdefd02b211e381b1b336dd4a05131f5090c,True,True,C,D,,True,True,1.0
